DosageForm,Drugname,TotalApprovals
"TABLET, ORALLY DISINTEGRATING;ORAL","RIZATRIPTAN BENZOATE",8
TABLET;ORAL,"ATENOLOL AND CHLORTHALIDONE",8
TABLET;ORAL,CEFPROZIL,8
TABLET;ORAL,CLOZAPINE,8
TABLET;ORAL,DESLORATADINE,8
TABLET;ORAL,DIFLUNISAL,8
TABLET;ORAL,DOXYCYCLINE,8
TABLET;ORAL,FAMCICLOVIR,8
TABLET;ORAL,"FLUOXETINE HYDROCHLORIDE",8
TABLET;ORAL,FLURBIPROFEN,8
TABLET;ORAL,GLYBURIDE,8
TABLET;ORAL,"HYDROCODONE BITARTRATE AND IBUPROFEN",8
TABLET;ORAL,"HYDROXYCHLOROQUINE SULFATE",8
TABLET;ORAL,INDAPAMIDE,8
TABLET;ORAL,KETOCONAZOLE,8
TABLET;ORAL,LAMIVUDINE,8
TABLET;ORAL,LORATADINE,8
TABLET;ORAL,"METHADONE HYDROCHLORIDE",8
TABLET;ORAL,METHYCLOTHIAZIDE,8
TABLET;ORAL,METHYLPREDNISOLONE,8
TABLET;ORAL,OXCARBAZEPINE,8
TABLET;ORAL,PREDNISOLONE,8
TABLET;ORAL,PRIMIDONE,8
TABLET;ORAL,"TRIAMTERENE AND HYDROCHLOROTHIAZIDE",8
TABLET;ORAL,"VALSARTAN AND HYDROCHLOROTHIAZIDE",8
TABLET;ORAL,ZIDOVUDINE,8
TABLET;ORAL-28,"NORETHINDRONE AND ETHINYL ESTRADIOL",8
SOLUTION;INHALATION,"ALBUTEROL SULFATE AND IPRATROPIUM BROMIDE",7
SOLUTION;INHALATION,"LEVALBUTEROL HYDROCHLORIDE",7
SOLUTION;ORAL,"ESCITALOPRAM OXALATE",7
SOLUTION;TOPICAL,"CLOBETASOL PROPIONATE",7
SOLUTION/DROPS;OPHTHALMIC,"CIPROFLOXACIN HYDROCHLORIDE",7
SOLUTION/DROPS;OPHTHALMIC,"DICLOFENAC SODIUM",7
SYRUP;ORAL,"ALBUTEROL SULFATE",7
SYRUP;ORAL,"PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATE",7
"TABLET, EXTENDED RELEASE;ORAL","DESVENLAFAXINE SUCCINATE",7
"TABLET, EXTENDED RELEASE;ORAL","METHYLPHENIDATE HYDROCHLORIDE",7
"TABLET, EXTENDED RELEASE;ORAL","ZOLPIDEM TARTRATE",7
TABLET;ORAL,ACARBOSE,7
TABLET;ORAL,ACETAZOLAMIDE,7
TABLET;ORAL,"BENAZEPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE",7
TABLET;ORAL,"CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE",7
TABLET;ORAL,"DICLOFENAC POTASSIUM",7
TABLET;ORAL,"ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE",7
TABLET;ORAL,ESTROPIPATE,7
TABLET;ORAL,"FEXOFENADINE HYDROCHLORIDE ALLERGY",7
TABLET;ORAL,"FLECAINIDE ACETATE",7
TABLET;ORAL,"GLYBURIDE AND METFORMIN HYDROCHLORIDE",7
TABLET;ORAL,"HYDROMORPHONE HYDROCHLORIDE",7
TABLET;ORAL,"IBANDRONATE SODIUM",7
TABLET;ORAL,"LABETALOL HYDROCHLORIDE",7
TABLET;ORAL,LACOSAMIDE,7
TABLET;ORAL,LEFLUNOMIDE,7
TABLET;ORAL,METHIMAZOLE,7
TABLET;ORAL,METOLAZONE,7
TABLET;ORAL,MODAFINIL,7
TABLET;ORAL,NADOLOL,7
TABLET;ORAL,REPAGLINIDE,7
TABLET;ORAL,"RISEDRONATE SODIUM",7
TABLET;ORAL,"SODIUM BUTABARBITAL",7
TABLET;ORAL,"TIMOLOL MALEATE",7
TABLET;ORAL,"TOLMETIN SODIUM",7
TABLET;ORAL,"TRIHEXYPHENIDYL HYDROCHLORIDE",7
TABLET;ORAL-28,"DESOGESTREL AND ETHINYL ESTRADIOL",7
TABLET;ORAL-28,NORETHINDRONE,7
TABLET;SUBLINGUAL,"BUPRENORPHINE HYDROCHLORIDE",7
TABLET;SUBLINGUAL,"BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE",7
TABLET;SUBLINGUAL,"ERGOLOID MESYLATES",7
CAPSULE;ORAL,"HYDROCODONE BITARTRATE AND ACETAMINOPHEN",7
CAPSULE;ORAL,IBUPROFEN,7
CAPSULE;ORAL,"LOXAPINE SUCCINATE",7
CAPSULE;ORAL,NIFEDIPINE,7
CAPSULE;ORAL,"OMEPRAZOLE AND SODIUM BICARBONATE",7
CAPSULE;ORAL,PARICALCITOL,7
CAPSULE;ORAL,TACROLIMUS,7
CAPSULE;ORAL,TEMOZOLOMIDE,7
CAPSULE;ORAL,"TOLMETIN SODIUM",7
CAPSULE;ORAL,"TRIAMTERENE AND HYDROCHLOROTHIAZIDE",7
CREAM;TOPICAL,NYSTATIN,7
"FILM, EXTENDED RELEASE;TRANSDERMAL",FENTANYL-100,7
"FILM, EXTENDED RELEASE;TRANSDERMAL",FENTANYL-25,7
"FILM, EXTENDED RELEASE;TRANSDERMAL",FENTANYL-50,7
"FILM, EXTENDED RELEASE;TRANSDERMAL",FENTANYL-75,7
"FOR SUSPENSION;ORAL",CEFADROXIL,7
"FOR SUSPENSION;ORAL",CEFPROZIL,7
INJECTABLE;INJECTION,CIPROFLOXACIN,7
INJECTABLE;INJECTION,"CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER",7
INJECTABLE;INJECTION,"DEXMEDETOMIDINE HYDROCHLORIDE",7
INJECTABLE;INJECTION,"DIPHENHYDRAMINE HYDROCHLORIDE",7
INJECTABLE;INJECTION,ETOMIDATE,7
INJECTABLE;INJECTION,"HALOPERIDOL DECANOATE",7
INJECTABLE;INJECTION,"HYDROMORPHONE HYDROCHLORIDE",7
INJECTABLE;INJECTION,"LIDOCAINE HYDROCHLORIDE IN PLASTIC CONTAINER",7
INJECTABLE;INJECTION,"METHYLPREDNISOLONE ACETATE",7
INJECTABLE;INJECTION,"MILRINONE LACTATE IN DEXTROSE 5% IN PLASTIC CONTAINER",7
INJECTABLE;INJECTION,"MITOXANTRONE HYDROCHLORIDE",7
INJECTABLE;INJECTION,"NALBUPHINE HYDROCHLORIDE",7
INJECTABLE;INJECTION,NALOXONE,7
INJECTABLE;INJECTION,"NICARDIPINE HYDROCHLORIDE",7
INJECTABLE;INJECTION,"PANCURONIUM BROMIDE",7
INJECTABLE;INJECTION,"PROCHLORPERAZINE EDISYLATE",7
INJECTABLE;INJECTION,RIFAMPIN,7
INJECTABLE;INJECTION,SENSORCAINE,7
INJECTABLE;INJECTION,"VERAPAMIL HYDROCHLORIDE",7
INJECTABLE;INTRAVENOUS,"IBANDRONATE SODIUM",7
LOTION;TOPICAL,"BETAMETHASONE DIPROPIONATE",7
OINTMENT;TOPICAL,DESOXIMETASONE,7
OINTMENT;TOPICAL,LIDOCAINE,7
"CAPSULE, DELAYED REL PELLETS;ORAL","ESOMEPRAZOLE MAGNESIUM",6
"CAPSULE, EXTENDED RELEASE;ORAL","DEXMETHYLPHENIDATE HYDROCHLORIDE",6
"CAPSULE, EXTENDED RELEASE;ORAL","GALANTAMINE HYDROBROMIDE",6
"CAPSULE, EXTENDED RELEASE;ORAL","METHYLPHENIDATE HYDROCHLORIDE",6
"CAPSULE, EXTENDED RELEASE;ORAL",SLO-BID,6
CAPSULE;ORAL,ACITRETIN,6
CAPSULE;ORAL,"AMANTADINE HYDROCHLORIDE",6
CAPSULE;ORAL,"FENOFIBRATE (MICRONIZED)",6
CAPSULE;ORAL,KETOPROFEN,6
CAPSULE;ORAL,"OXYCODONE HYDROCHLORIDE",6
CAPSULE;ORAL,"VALPROIC ACID",6
CAPSULE;ORAL,"ZIPRASIDONE HYDROCHLORIDE",6
CREAM;TOPICAL,"ARISTOCORT A",6
CREAM;TOPICAL,"BETAMETHASONE DIPROPIONATE",6
CREAM;TOPICAL,TRETINOIN,6
CREAM;VAGINAL,"MICONAZOLE NITRATE",6
"FILM, EXTENDED RELEASE;TRANSDERMAL",NITROGLYCERIN,6
GAS;INHALATION,"CARBON DIOXIDE, USP",6
INJECTABLE;INJECTION,ARGATROBAN,6
INJECTABLE;INJECTION,"BLEOMYCIN SULFATE",6
INJECTABLE;INJECTION,"BRETYLIUM TOSYLATE",6
INJECTABLE;INJECTION,"BUTORPHANOL TARTRATE",6
INJECTABLE;INJECTION,"COLISTIMETHATE SODIUM",6
INJECTABLE;INJECTION,CYCLOPHOSPHAMIDE,6
INJECTABLE;INJECTION,DIPYRIDAMOLE,6
INJECTABLE;INJECTION,ENALAPRILAT,6
INJECTABLE;INJECTION,"FLUPHENAZINE DECANOATE",6
INJECTABLE;INJECTION,"HEPARIN SODIUM PRESERVATIVE FREE",6
INJECTABLE;INJECTION,"HYDRALAZINE HYDROCHLORIDE",6
INJECTABLE;INJECTION,"IDARUBICIN HYDROCHLORIDE",6
INJECTABLE;INJECTION,LEVOFLOXACIN,6
INJECTABLE;INJECTION,"LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER",6
INJECTABLE;INJECTION,"MEPERIDINE HYDROCHLORIDE PRESERVATIVE FREE",6
INJECTABLE;INJECTION,"PHENYTOIN SODIUM",6
INJECTABLE;INJECTION,"POLYMYXIN B SULFATE",6
INJECTABLE;INJECTION,"ROCURONIUM BROMIDE",6
INJECTABLE;INJECTION,"TERBUTALINE SULFATE",6
INJECTABLE;INJECTION,"THIAMINE HYDROCHLORIDE",6
"INJECTABLE;INTRAMUSCULAR, INTRAVENOUS","CEFUROXIME SODIUM",6
INJECTABLE;INTRAVENOUS,MESNA,6
LOTION;TOPICAL,"MOMETASONE FUROATE",6
OINTMENT;TOPICAL,"MOMETASONE FUROATE",6
SOLUTION;DENTAL,"CHLORHEXIDINE GLUCONATE",6
SOLUTION;INTRAVENOUS,"CAFFEINE CITRATE",6
SOLUTION;ORAL,"LOPERAMIDE HYDROCHLORIDE",6
SOLUTION;ORAL,"ONDANSETRON HYDROCHLORIDE",6
SOLUTION;TOPICAL,ERYTHROMYCIN,6
SOLUTION;TOPICAL,FLUOCINONIDE,6
SOLUTION;TOPICAL,"MINOXIDIL EXTRA STRENGTH (FOR MEN)",6
SOLUTION/DROPS;OPHTHALMIC,"BRIMONIDINE TARTRATE",6
SOLUTION/DROPS;OPHTHALMIC,"BROMFENAC SODIUM",6
SOLUTION/DROPS;OPHTHALMIC,"LEVOBUNOLOL HYDROCHLORIDE",6
SOLUTION/DROPS;OPHTHALMIC,"OLOPATADINE HYDROCHLORIDE",6
"SPRAY, METERED;NASAL","AZELASTINE HYDROCHLORIDE",6
SUPPOSITORY;RECTAL,"PROMETHAZINE HYDROCHLORIDE",6
SUSPENSION;ORAL,"MEGESTROL ACETATE",6
SUSPENSION;ORAL,"SULFAMETHOXAZOLE AND TRIMETHOPRIM",6
SYRUP;ORAL,"CLEMASTINE FUMARATE",6
SYRUP;ORAL,"OXYBUTYNIN CHLORIDE",6
"TABLET, CHEWABLE;ORAL","NORETHINDRONE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE",6
"TABLET, DELAYED RELEASE;ORAL",NAPROXEN,6
"TABLET, EXTENDED RELEASE; ORAL","OXYCODONE HYDROCHLORIDE",6
"TABLET, EXTENDED RELEASE;ORAL","CARBIDOPA AND LEVODOPA",6
"TABLET, EXTENDED RELEASE;ORAL","CIPROFLOXACIN EXTENDED RELEASE",6
"TABLET, EXTENDED RELEASE;ORAL",CLARITHROMYCIN,6
"TABLET, EXTENDED RELEASE;ORAL",ETODOLAC,6
"TABLET, EXTENDED RELEASE;ORAL","GUANFACINE HYDROCHLORIDE",6
"TABLET, EXTENDED RELEASE;ORAL",NEVIRAPINE,6
"TABLET, EXTENDED RELEASE;ORAL","ORPHENADRINE CITRATE",6
"TABLET, EXTENDED RELEASE;ORAL","OXYBUTYNIN CHLORIDE",6
"TABLET, EXTENDED RELEASE;ORAL","OXYMORPHONE HYDROCHLORIDE",6
TABLET;ORAL,AMOXICILLIN,6
TABLET;ORAL,"BISOPROLOL FUMARATE",6
TABLET;ORAL,"BUPROPION HYDROCHLORIDE",6
TABLET;ORAL,CABERGOLINE,6
TABLET;ORAL,CAM-METRAZINE,6
TABLET;ORAL,CARBAMAZEPINE,6
TABLET;ORAL,"CARBINOXAMINE MALEATE",6
TABLET;ORAL,"CHILDREN'S FEXOFENADINE HYDROCHLORIDE ALLERGY",6
TABLET;ORAL,"CORTISONE ACETATE",6
TABLET;ORAL,"DESMOPRESSIN ACETATE",6
TABLET;ORAL,"DIETHYLPROPION HYDROCHLORIDE",6
TABLET;ORAL,"DILTIAZEM HYDROCHLORIDE",6
TABLET;ORAL,ESTRADIOL,6
TABLET;ORAL,"FEXOFENADINE HYDROCHLORIDE HIVES",6
TABLET;ORAL,"GLIPIZIDE AND METFORMIN HYDROCHLORIDE",6
TABLET;ORAL,"GLYBURIDE (MICRONIZED)",6
TABLET;ORAL,"LAMIVUDINE AND ZIDOVUDINE",6
TABLET;ORAL,"LIOTHYRONINE SODIUM",6
TABLET;ORAL,"LOPERAMIDE HYDROCHLORIDE",6
TABLET;ORAL,"METAPROTERENOL SULFATE",6
TABLET;ORAL,"METHOTREXATE SODIUM",6
TABLET;ORAL,MINOXIDIL,6
TABLET;ORAL,"MOXIFLOXACIN HYDROCHLORIDE",6
TABLET;ORAL,"NALIDIXIC ACID",6
TABLET;ORAL,"NALTREXONE HYDROCHLORIDE",6
TABLET;ORAL,NATEGLINIDE,6
TABLET;ORAL,"OXYMORPHONE HYDROCHLORIDE",6
TABLET;ORAL,PEMOLINE,6
TABLET;ORAL,"PENICILLIN V POTASSIUM",6
TABLET;ORAL,"PROPAFENONE HYDROCHLORIDE",6
TABLET;ORAL,PROPYLTHIOURACIL,6
TABLET;ORAL,"RALOXIFENE HYDROCHLORIDE",6
TABLET;ORAL,RESERPINE,6
TABLET;ORAL,RIBAVIRIN,6
TABLET;ORAL,RILUZOLE,6
TABLET;ORAL,SULFASALAZINE,6
TABLET;ORAL,SULFISOXAZOLE,6
TABLET;ORAL,"TRIFLUOPERAZINE HYDROCHLORIDE",6
TABLET;ORAL,TRIMETHOPRIM,6
TABLET;ORAL-28,"DROSPIRENONE AND ETHINYL ESTRADIOL",6
POWDER;ORAL,CHOLESTYRAMINE,5
POWDER;TOPICAL,NYSTATIN,5
SOLUTION;INTRAVENOUS,PARICALCITOL,5
SOLUTION;IRRIGATION,"LACTATED RINGER'S IN PLASTIC CONTAINER",5
SOLUTION;IRRIGATION,"SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",5
"SOLUTION;IV (INFUSION)",ADENOSINE,5
"SOLUTION;IV (INFUSION)",LINEZOLID,5
SOLUTION;ORAL,"CAFFEINE CITRATE",5
SOLUTION;ORAL,"CITALOPRAM HYDROBROMIDE",5
SOLUTION;ORAL,CYCLOSPORINE,5
SOLUTION;ORAL,GABAPENTIN,5
"SOLUTION;ORAL, RECTAL",LACTULOSE,5
SOLUTION;TOPICAL,"FLUOCINOLONE ACETONIDE",5
SOLUTION/DROPS;OPHTHALMIC,"GENTAMICIN SULFATE",5
SOLUTION/DROPS;OPHTHALMIC,"SULFACETAMIDE SODIUM",5
SOLUTION/DROPS;OPHTHALMIC,TROPICAMIDE,5
SOLUTION/DROPS;OTIC,OFLOXACIN,5
"SPRAY, METERED;NASAL","FLUTICASONE PROPIONATE",5
SUSPENSION;INHALATION,BUDESONIDE,5
SUSPENSION;ORAL,PHENYTOIN,5
SYRUP;ORAL,"HYDROXYZINE HYDROCHLORIDE",5
SYRUP;ORAL,"METAPROTERENOL SULFATE",5
SYRUP;ORAL,"MIDAZOLAM HYDROCHLORIDE",5
"TABLET, CHEWABLE;ORAL",AMOXICILLIN,5
"TABLET, DELAYED RELEASE;ORAL","DOXYCYCLINE HYCLATE",5
"TABLET, EXTENDED RELEASE;ORAL","FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE",5
"TABLET, EXTENDED RELEASE;ORAL","LORATADINE AND PSEUDOEPHEDRINE SULFATE",5
"TABLET, EXTENDED RELEASE;ORAL","PRAMIPEXOLE DIHYDROCHLORIDE",5
"TABLET, EXTENDED RELEASE;ORAL","ROPINIROLE HYDROCHLORIDE",5
"TABLET, ORALLY DISINTEGRATING;ORAL","DONEPEZIL HYDROCHLORIDE",5
"TABLET, ORALLY DISINTEGRATING;ORAL",MIRTAZAPINE,5
"TABLET, ORALLY DISINTEGRATING;ORAL",ZOLMITRIPTAN,5
"TABLET; ORAL","AMITRIPTYLINE HYDROCHLORIDE",5
TABLET;ORAL,"AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE",5
TABLET;ORAL,"BUTABARBITAL SODIUM",5
TABLET;ORAL,"BUTALBITAL, ASPIRIN AND CAFFEINE",5
TABLET;ORAL,"CHILDREN'S FEXOFENADINE HYDROCHLORIDE HIVES",5
TABLET;ORAL,"CHLORPHENIRAMINE MALEATE",5
TABLET;ORAL,"CLEMASTINE FUMARATE",5
TABLET;ORAL,DAPSONE,5
TABLET;ORAL,"DEMECLOCYCLINE HYDROCHLORIDE",5
TABLET;ORAL,"DICYCLOMINE HYDROCHLORIDE",5
TABLET;ORAL,DIGOXIN,5
TABLET;ORAL,"GUANFACINE HYDROCHLORIDE",5
TABLET;ORAL,"HYDROCHLOROTHIAZIDE W/ RESERPINE",5
TABLET;ORAL,IBU,5
TABLET;ORAL,"MEFLOQUINE HYDROCHLORIDE",5
TABLET;ORAL,"MEGESTROL ACETATE",5
TABLET;ORAL,METHAZOLAMIDE,5
TABLET;ORAL,METHYLTESTOSTERONE,5
TABLET;ORAL,"MINOCYCLINE HYDROCHLORIDE",5
TABLET;ORAL,"NEOMYCIN SULFATE",5
TABLET;ORAL,NYSTATIN,5
TABLET;ORAL,OFLOXACIN,5
TABLET;ORAL,OXANDROLONE,5
TABLET;ORAL,"OXYCODONE AND ASPIRIN",5
TABLET;ORAL,"PERINDOPRIL ERBUMINE",5
TABLET;ORAL,"PIOGLITAZONE HYDROCHLORIDE AND METFORMIN HYDROCHLORIDE",5
TABLET;ORAL,"PROCHLORPERAZINE MALEATE",5
TABLET;ORAL,"PROPOXYPHENE HYDROCHLORIDE AND ACETAMINOPHEN",5
TABLET;ORAL,"PYRIDOSTIGMINE BROMIDE",5
TABLET;ORAL,"QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE",5
TABLET;ORAL,"SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE",5
TABLET;ORAL,"TROSPIUM CHLORIDE",5
TABLET;ORAL,URECHOLINE,5
TABLET;ORAL,X-TROZINE,5
"CAPSULE, EXTENDED RELEASE;ORAL","DEXTROAMPHETAMINE SULFATE",5
"CAPSULE, EXTENDED RELEASE;ORAL","MORPHINE SULFATE",5
CAPSULE;ORAL,"AMPICILLIN TRIHYDRATE",5
CAPSULE;ORAL,CEFDINIR,5
CAPSULE;ORAL,"DICYCLOMINE HYDROCHLORIDE",5
CAPSULE;ORAL,"FENOPROFEN CALCIUM",5
CAPSULE;ORAL,FLUTAMIDE,5
CAPSULE;ORAL,"LOPERAMIDE HYDROCHLORIDE",5
CAPSULE;ORAL,"MECLOFENAMATE SODIUM",5
CAPSULE;ORAL,"NICARDIPINE HYDROCHLORIDE",5
CAPSULE;ORAL,NIMODIPINE,5
CAPSULE;ORAL,"QUININE SULFATE",5
CAPSULE;ORAL,TOPIRAMATE,5
CAPSULE;ORAL,URSODIOL,5
CAPSULE;ORAL,"VANCOMYCIN HYDROCHLORIDE",5
CONCENTRATE;ORAL,"CHLORPROMAZINE HYDROCHLORIDE",5
"CREAM, AUGMENTED;TOPICAL","BETAMETHASONE DIPROPIONATE",5
CREAM;TOPICAL,CICLOPIROX,5
CREAM;TOPICAL,"CLOBETASOL PROPIONATE",5
CREAM;TOPICAL,"FLUTICASONE PROPIONATE",5
CREAM;TOPICAL,"MOMETASONE FUROATE",5
"FOR SOLUTION;ORAL","CLINDAMYCIN PALMITATE HYDROCHLORIDE",5
"FOR SUSPENSION;ORAL",CEFDINIR,5
"FOR SUSPENSION;ORAL",FLUCONAZOLE,5
GEL;TOPICAL,ADAPALENE,5
GEL;TOPICAL,"CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE",5
GEL;TOPICAL,"DICLOFENAC SODIUM",5
GEL;TOPICAL,METRONIDAZOLE,5
GEL;TOPICAL,TRETINOIN,5
INJECTABLE;INJECTION,A-HYDROCORT,5
INJECTABLE;INJECTION,"ACETAZOLAMIDE SODIUM",5
INJECTABLE;INJECTION,BUMETANIDE,5
INJECTABLE;INJECTION,"BUTORPHANOL TARTRATE PRESERVATIVE FREE",5
INJECTABLE;INJECTION,"CEFEPIME HYDROCHLORIDE",5
INJECTABLE;INJECTION,CEFOTAXIME,5
INJECTABLE;INJECTION,"CLONIDINE HYDROCHLORIDE",5
INJECTABLE;INJECTION,"DAUNORUBICIN HYDROCHLORIDE",5
INJECTABLE;INJECTION,"DEXTROSE 50% IN PLASTIC CONTAINER",5
INJECTABLE;INJECTION,DIGOXIN,5
INJECTABLE;INJECTION,DROPERIDOL,5
INJECTABLE;INJECTION,"ESMOLOL HYDROCHLORIDE",5
INJECTABLE;INJECTION,"FLUCONAZOLE IN SODIUM CHLORIDE 0.9%",5
INJECTABLE;INJECTION,IFOSFAMIDE,5
INJECTABLE;INJECTION,"KANAMYCIN SULFATE",5
INJECTABLE;INJECTION,"MEPIVACAINE HYDROCHLORIDE",5
INJECTABLE;INJECTION,"METHYLDOPATE HYDROCHLORIDE",5
INJECTABLE;INJECTION,"NITROGLYCERIN IN DEXTROSE 5%",5
INJECTABLE;INJECTION,"ORPHENADRINE CITRATE",5
INJECTABLE;INJECTION,"PENICILLIN G POTASSIUM",5
INJECTABLE;INJECTION,PROPOFOL,5
INJECTABLE;INJECTION,"PROPRANOLOL HYDROCHLORIDE",5
INJECTABLE;INJECTION,"PYRIDOXINE HYDROCHLORIDE",5
INJECTABLE;INJECTION,"RANITIDINE HYDROCHLORIDE",5
INJECTABLE;INJECTION,"SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER",5
INJECTABLE;INJECTION,"THALLOUS CHLORIDE TL 201",5
LIQUID;INHALATION,ISOFLURANE,5
LOTION;TOPICAL,HYDROCORTISONE,5
OINTMENT;TOPICAL,"CLOBETASOL PROPIONATE",5
OINTMENT;TOPICAL,"HALOBETASOL PROPIONATE",5
OINTMENT;TOPICAL,MUPIROCIN,5
"AEROSOL, METERED;INHALATION",ALBUTEROL,4
"CAPSULE, DELAYED RELEASE;ORAL","FENOFIBRIC ACID",4
"CAPSULE, EXTENDED RELEASE;ORAL",ACETAZOLAMIDE,4
"CAPSULE, EXTENDED RELEASE;ORAL",CARBAMAZEPINE,4
"CAPSULE, EXTENDED RELEASE;ORAL",THEO-24,4
CAPSULE;ORAL,"BUTALBITAL, ACETAMINOPHEN, CAFFEINE AND CODEINE PHOSPHATE",4
CAPSULE;ORAL,"BUTALBITAL, ASPIRIN, CAFFEINE, AND CODEINE PHOSPHATE",4
CAPSULE;ORAL,CALCITRIOL,4
CAPSULE;ORAL,CYCLOSPORINE,4
CAPSULE;ORAL,ERGOCALCIFEROL,4
CAPSULE;ORAL,HYDROXYUREA,4
CAPSULE;ORAL,LIBRIUM,4
CAPSULE;ORAL,"MEFENAMIC ACID",4
CAPSULE;ORAL,"MEXILETINE HYDROCHLORIDE",4
CAPSULE;ORAL,"NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS)",4
CAPSULE;ORAL,"OLANZAPINE AND FLUOXETINE HYDROCHLORIDE",4
CAPSULE;ORAL,"OMEGA-3-ACID ETHYL ESTERS",4
CAPSULE;ORAL,"RANITIDINE HYDROCHLORIDE",4
CAPSULE;ORAL,RIFAMPIN,4
CAPSULE;ORAL,"SECOBARBITAL SODIUM",4
CAPSULE;ORAL,"SODIUM IODIDE I 123",4
CAPSULE;ORAL,"SODIUM IODIDE I 131",4
CAPSULE;ORAL,STAVUDINE,4
CAPSULE;ORAL,SULFINPYRAZONE,4
CONCENTRATE;ORAL,"DOXEPIN HYDROCHLORIDE",4
CONCENTRATE;ORAL,HALOPERIDOL,4
CONCENTRATE;ORAL,LORAZEPAM,4
CREAM;TOPICAL,"CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE",4
CREAM;TOPICAL,DESOXIMETASONE,4
CREAM;TOPICAL,"ECONAZOLE NITRATE",4
CREAM;TOPICAL,"FLUOCINONIDE EMULSIFIED BASE",4
CREAM;TOPICAL,"GENTAMICIN SULFATE",4
CREAM;TOPICAL,"HALOBETASOL PROPIONATE",4
CREAM;VAGINAL,TERCONAZOLE,4
ELIXIR;ORAL,DEXAMETHASONE,4
ELIXIR;ORAL,"DIPHENHYDRAMINE HYDROCHLORIDE",4
ELIXIR;ORAL,THEOPHYLLINE,4
"FILM, EXTENDED RELEASE;TRANSDERMAL",CLONIDINE,4
"FILM, EXTENDED RELEASE;TRANSDERMAL",MINITRAN,4
"FOR SUSPENSION;ORAL","AMPICILLIN TRIHYDRATE",4
"FOR SUSPENSION;ORAL",AZITHROMYCIN,4
"FOR SUSPENSION;ORAL",SUPRAX,4
GAS;INHALATION,"XENON XE 133",4
"GEL, METERED;TRANSDERMAL",TESTOSTERONE,4
GEL;TRANSDERMAL,TESTOSTERONE,4
GRANULE;ORAL,"MONTELUKAST SODIUM",4
INJECTABLE;INJECTION,"ASTRAMORPH PF",4
INJECTABLE;INJECTION,BACITRACIN,4
INJECTABLE;INJECTION,"BENZTROPINE MESYLATE",4
INJECTABLE;INJECTION,"BUPRENORPHINE HYDROCHLORIDE",4
INJECTABLE;INJECTION,CEFOTETAN,4
INJECTABLE;INJECTION,CEFTAZIDIME,4
INJECTABLE;INJECTION,"CHLOROTHIAZIDE SODIUM",4
INJECTABLE;INJECTION,DACARBAZINE,4
INJECTABLE;INJECTION,"DEFEROXAMINE MESYLATE",4
INJECTABLE;INJECTION,"DESMOPRESSIN ACETATE",4
INJECTABLE;INJECTION,"DEXTROSE 10% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,"DEXTROSE 2.5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,"DEXTROSE 60% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,"DEXTROSE 70% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,DIMENHYDRINATE,4
INJECTABLE;INJECTION,DOXERCALCIFEROL,4
INJECTABLE;INJECTION,"ESTRADIOL VALERATE",4
INJECTABLE;INJECTION,"FENOLDOPAM MESYLATE",4
INJECTABLE;INJECTION,FOMEPIZOLE,4
INJECTABLE;INJECTION,"GENTAMICIN SULFATE IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,GLYCOPYRROLATE,4
INJECTABLE;INJECTION,"HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,"HYDROCORTISONE SODIUM SUCCINATE",4
INJECTABLE;INJECTION,IOPAMIDOL-250,4
INJECTABLE;INJECTION,IOPAMIDOL-300,4
INJECTABLE;INJECTION,IOPAMIDOL-370,4
INJECTABLE;INJECTION,"ISOPROTERENOL HYDROCHLORIDE",4
INJECTABLE;INJECTION,"LACTATED RINGER'S IN PLASTIC CONTAINER",4
INJECTABLE;INJECTION,"LEUPROLIDE ACETATE",4
INJECTABLE;INJECTION,"LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE",4
INJECTABLE;INJECTION,"LUPRON DEPOT",4
INJECTABLE;INJECTION,"MANNITOL 25%",4
